id,key,value,type 
2071158155,source,Bing,regular
2071158156,power,tower,regular
2071158156,source,Bing,regular
2071158157,power,tower,regular
2071158157,source,Bing,regular
2071158158,power,tower,regular
2071158158,source,Bing,regular
2071158159,power,tower,regular
2071158159,source,Bing,regular
2071158160,power,tower,regular
2071158160,source,Bing,regular
2071158161,power,tower,regular
2071158161,source,Bing,regular
2071158162,power,tower,regular
2071158162,source,Bing,regular
2071158163,power,tower,regular
2071158163,source,Bing,regular
2071158164,power,tower,regular
2071158164,source,Bing,regular
2071158165,power,tower,regular
2071158165,source,Bing,regular
2071158166,power,tower,regular
2071158166,source,Bing,regular
2071158167,power,tower,regular
2071158167,source,Bing,regular
2071158168,power,tower,regular
2071158168,source,Bing,regular
2071158169,power,tower,regular
2071158169,source,Bing,regular
2071158170,power,tower,regular
2071158170,source,Bing,regular
2071158171,power,tower,regular
2071158171,source,Bing,regular
2071158172,power,tower,regular
2071158172,source,Bing,regular
2071158173,power,tower,regular
2071158173,source,Bing,regular
2071158174,power,tower,regular
2071158174,source,Bing,regular
2071158175,power,tower,regular
2071158175,source,Bing,regular
2071158176,power,tower,regular
2071158176,source,Bing,regular
2071158177,power,tower,regular
2071158177,source,Bing,regular
2071158178,power,tower,regular
2071158178,source,Bing,regular
2071158179,power,tower,regular
2071158179,source,Bing,regular
2071158180,power,tower,regular
2071158180,source,Bing,regular
2071158181,power,tower,regular
2071158181,source,Bing,regular
2071158182,power,tower,regular
2071158182,source,Bing,regular
2071158183,power,tower,regular
2071158183,source,Bing,regular
2071158184,power,tower,regular
2071158184,source,Bing,regular
2071158185,power,tower,regular
2071158185,source,Bing,regular
2071158186,power,tower,regular
2071158186,source,Bing,regular
2071158187,power,tower,regular
2071158187,source,Bing,regular
2071158188,power,tower,regular
2071158188,source,Bing,regular
2071158189,power,tower,regular
2071158189,source,Bing,regular
2071158190,power,tower,regular
2071158190,source,Bing,regular
2071158191,power,tower,regular
2071158191,source,Bing,regular
2071158192,power,tower,regular
2071158192,source,Bing,regular
2071158193,power,tower,regular
2071158193,source,Bing,regular
2071158194,power,tower,regular
2071158194,source,Bing,regular
2071158195,power,tower,regular
2071158195,source,Bing,regular
2071158196,power,tower,regular
2071158196,source,Bing,regular
2071158197,power,tower,regular
2071158197,source,Bing,regular
2071158198,power,tower,regular
2071158198,source,Bing,regular
2071158199,power,tower,regular
2071158199,source,Bing,regular
2071158200,power,tower,regular
2071158200,source,Bing,regular
2071158201,power,tower,regular
2071158201,source,Bing,regular
2071158202,power,tower,regular
2071158202,source,Bing,regular
2071158203,power,tower,regular
2071158203,source,Bing,regular
2071158204,power,tower,regular
2071158204,source,Bing,regular
2071158205,power,tower,regular
2071158205,source,Bing,regular
2071158206,power,tower,regular
2071158206,source,Bing,regular
2071158207,power,tower,regular
2071158207,source,Bing,regular
2071158208,power,tower,regular
2071158208,source,Bing,regular
2071158209,power,tower,regular
2071158209,source,Bing,regular
2071158210,power,tower,regular
2071158210,source,Bing,regular
2071158212,power,tower,regular
2071158212,source,Bing,regular
2071158215,power,tower,regular
2071158215,source,Bing,regular
2071158218,power,tower,regular
2071158218,source,Bing,regular
2071158221,power,tower,regular
2071158221,source,Bing,regular
2071158223,power,tower,regular
2071158223,source,Bing,regular
2071158224,power,tower,regular
2071158224,source,Bing,regular
2071158225,power,tower,regular
2071158225,source,Bing,regular
2071158227,power,tower,regular
2071158227,source,Bing,regular
2071158230,power,tower,regular
2071158230,source,Bing,regular
2071158233,power,tower,regular
2071158233,source,Bing,regular
2071158236,power,tower,regular
2071158236,source,Bing,regular
2071158239,power,tower,regular
2071158239,source,Bing,regular
2071158242,power,tower,regular
2071158242,source,Bing,regular
2071158245,power,tower,regular
2071158245,source,Bing,regular
2071158248,power,tower,regular
2071158248,source,Bing,regular
2071158251,power,tower,regular
2071158251,source,Bing,regular
2071158254,power,tower,regular
2071158254,source,Bing,regular
2071158257,source,Bing,regular
2071158259,power,tower,regular
2071158259,source,Bing,regular
2071158262,power,tower,regular
2071158262,source,Bing,regular
2071158265,power,tower,regular
2071158265,source,Bing,regular
2071158268,power,tower,regular
2071158268,source,Bing,regular
2071158271,power,tower,regular
2071158271,source,Bing,regular
2071158276,power,tower,regular
2071158276,source,Bing,regular
2071158280,power,tower,regular
2071158280,source,Bing,regular
2071158285,power,tower,regular
2071158285,source,Bing,regular
2071158288,power,tower,regular
2071158288,source,Bing,regular
2071158291,power,tower,regular
2071158291,source,Bing,regular
2071158293,power,tower,regular
2071158293,source,Bing,regular
2071158294,power,tower,regular
2071158294,source,Bing,regular
2071158296,power,tower,regular
2071158296,source,Bing,regular
2071158299,power,tower,regular
2071158299,source,Bing,regular
2071158302,power,tower,regular
2071158302,source,Bing,regular
2071158305,power,tower,regular
2071158305,source,Bing,regular
2071158308,power,tower,regular
2071158308,source,Bing,regular
2071158311,power,tower,regular
2071158311,source,Bing,regular
2071158315,power,tower,regular
2071158315,source,Bing,regular
2071158318,power,tower,regular
2071158318,source,Bing,regular
2071158321,power,tower,regular
2071158321,source,Bing,regular
2071158324,power,tower,regular
2071158324,source,Bing,regular
2071158327,power,tower,regular
2071158327,source,Bing,regular
2071158330,power,tower,regular
2071158330,source,Bing,regular
2071158333,power,tower,regular
2071158333,source,Bing,regular
2071158336,power,tower,regular
2071158336,source,Bing,regular
2071158339,power,tower,regular
2071158339,source,Bing,regular
2071158342,power,tower,regular
2071158342,source,Bing,regular
2071158346,power,tower,regular
2071158346,source,Bing,regular
2071158353,power,tower,regular
2071158353,source,Bing,regular
2071158355,power,tower,regular
2071158355,source,Bing,regular
2071158358,power,tower,regular
2071158358,source,Bing,regular
2071158361,power,tower,regular
2071158361,source,Bing,regular
2071158364,power,tower,regular
2071158364,source,Bing,regular
2071158367,power,tower,regular
2071158367,source,Bing,regular
2071158370,power,tower,regular
2071158370,source,Bing,regular
2071158373,power,tower,regular
2071158373,source,Bing,regular
2071158376,power,tower,regular
2071158376,source,Bing,regular
2071158379,power,tower,regular
2071158379,source,Bing,regular
2071158383,power,tower,regular
2071158383,source,Bing,regular
2071158386,power,tower,regular
2071158386,source,Bing,regular
2071158389,power,tower,regular
2071158389,source,Bing,regular
2071158392,power,tower,regular
2071158392,source,Bing,regular
2071158395,power,tower,regular
2071158395,source,Bing,regular
2071158398,power,tower,regular
2071158398,source,Bing,regular
2071158401,power,tower,regular
2071158401,source,Bing,regular
2071158404,power,tower,regular
2071158404,source,Bing,regular
2071158407,power,tower,regular
2071158407,source,Bing,regular
2071158410,power,tower,regular
2071158410,source,Bing,regular
2071158413,power,tower,regular
2071158413,source,Bing,regular
2071158414,power,tower,regular
2071158414,source,Bing,regular
2071158415,power,tower,regular
2071158415,source,Bing,regular
2071158418,power,tower,regular
2071158418,source,Bing,regular
2071158421,power,tower,regular
2071158421,source,Bing,regular
2071158424,power,tower,regular
2071158424,source,Bing,regular
2071158427,power,tower,regular
2071158427,source,Bing,regular
2071158430,power,tower,regular
2071158430,source,Bing,regular
2071158433,power,tower,regular
2071158433,source,Bing,regular
2071158436,power,tower,regular
2071158436,source,Bing,regular
2071158439,power,tower,regular
2071158439,source,Bing,regular
2071158442,power,tower,regular
2071158442,source,Bing,regular
2071158445,power,tower,regular
2071158445,source,Bing,regular
2071158448,power,tower,regular
2071158448,source,Bing,regular
2071158451,power,tower,regular
2071158451,source,Bing,regular
2071158454,power,tower,regular
2071158454,source,Bing,regular
2071158457,power,tower,regular
2071158457,source,Bing,regular
2071158460,power,tower,regular
2071158460,source,Bing,regular
2071158463,power,tower,regular
2071158463,source,Bing,regular
2071158466,power,tower,regular
2071158466,source,Bing,regular
2071158469,power,tower,regular
2071158469,source,Bing,regular
2071158472,power,tower,regular
2071158472,source,Bing,regular
2071158476,power,tower,regular
2071158476,source,Bing,regular
2071158477,power,tower,regular
2071158477,source,Bing,regular
2071158478,power,tower,regular
2071158478,source,Bing,regular
2071158480,power,tower,regular
2071158480,source,Bing,regular
2071158483,power,tower,regular
2071158483,source,Bing,regular
2071158485,power,tower,regular
2071158485,source,Bing,regular
2071158489,power,tower,regular
2071158489,source,Bing,regular
2071158492,power,tower,regular
2071158492,source,Bing,regular
2071158495,power,tower,regular
2071158495,source,Bing,regular
2071158498,power,tower,regular
2071158498,source,Bing,regular
2071158501,power,tower,regular
2071158501,source,Bing,regular
2071158504,power,tower,regular
2071158504,source,Bing,regular
2071158507,power,tower,regular
2071158507,source,Bing,regular
2071158510,power,tower,regular
